What does a person who is considered good known for? Choices: compliments | green thumb | ride horses | contribution to society | wear outrageous clothing
Zeus was one of many men that were this in mythology? Choices: boys | females | feminist | lady | gods
Why would you stop chatting with friends? Choices: learning about | meeting | misunderstanding | laughter | silliness
The friends enjoyed getting together to play cards, even though one of them always won because he was what? Choices: winning | bored | have fun | excellent | good at
John hated lying.  It made him do something.  What did lying make him do? Choices: avoid eye contact | feel guilty | blush | turn purple | fall asleep
If competing with others what emotion is useful for getting an advantage? Choices: stress | anger | pumped | defeat | aggression
Where would a dance club be the furthest in the same direction as the side that won the Civil War? Choices: ohio | downtown area | michigan | south | united states
The Coast Guard is a police force that often does what? Choices: board vessels | direct traffic | ocean | force law | arrest
When you swimming underwater you must come to the surface so you can do what? Choices: dive | breathe air | tread water | breath control | understand themselves
What event would a well dressed person visit a box office for? Choices: fox theater | theater district | ballpark | theatre | counseling
What does someone gain from getting divorce? Choices: poorer | sadness | depression | tears | freedom
The chief of police was answering questions as fast as possible, what was he trying to avoid? Choices: anger | teaching | confusion | panic | satisfaction
What do you compete against someone in? Choices: fair | false start | competitive | in competition | practice
Where are you likely to find a corner shop selling hats? Choices: subway | street corner | england | town | minnesota
How can someone use their thinking to do things a new way? Choices: new perspectives | knowledge | sense | best way | figure out
What is a good way to get food hot? Choices: fridge | field | oven | table | cupboard
When children are in a hurry, what might they do? Choices: play video games | teach parents | reach over | run | rush around
If you have an underlying heart condition, what might running twenty six miles cause? Choices: tiredness | passing out | death | exhaustion | heartbreak
Where would you get some tin if you do not have any? Choices: cupboard | hardware store | antique store | shop | grocery store
Why do people start to play sports at the gym? Choices: practice | compete | to have fun | get in shape | stretch
If a person has nothing they have to do they are said to have what? Choices: poor | know everything | headache | spare time | make more money
What does a person do at the end of the day? Choices: make money | cross street | sleep | draw attention to themselves | come home
